quelle,index_string,inhalt,index_binar
zyx_cr_rus_deu_1,a551:h:Bestrafung_erfolgt:rBZ_fHD:,barmherziger zar gefaellt dir raten sagen fjodor zarewitsch fernen wegen unfug angerichtet vielleicht fremden reiche boeses getan schickten fjodor zarewitsch schiff marja schoene langen zopf erblickte ihn liess landungssteg hinueberwerfen rotem tuch bedecken liefen zwei wunderschoene kleine knaben herbei riefen muetterchen muetterchen vaeterchen kommt  nein kinderchen sagte sie nicht vaeterchen aeltester onkel kommt gegangen packt streckt verdeck aus schneidet schenkel drei striemen ruecken drei riemen fremde dinge mischen,0
zyx_cr_rus_deu_1,a551:F:IDENTITÄT_beweisen:rHH_rVB_rBZ:,begann tag nacht kanonen flinten schiessen forderte schuldigen sich zar versammelte ratgeber fragte sie ist reich schuldige finden dachten ratgebenden bojaren sprachen ist genehm gnaden schickt mitrij zarewitsch vergehen begangen hat zar schickte sohn schiff,0
zyx_cr_rus_deu_1,a551:h:IDENTITÄT_beweisen:rBZ_fHD:,landungssteg wurde hinuebergeworfen tuch bedeckt zwei kleinen knaben liefen herbei sagten mutter muetterchen muetterchen vaeterchen kommt  nein vaeterchen zweiter onkel kommt gegangen packt weissen haenden legt verdeck schneidet schenkel drei striemen ruecken drei riemen fremde dinge mischen,0
zyx_cr_rus_deu_1,a551:h:Bestrafung_erfolgt:rBZ_fHD:,landungssteg wurde hinuebergeworfen tuch bedeckt zwei kleinen knaben liefen herbei sagten mutter muetterchen muetterchen vaeterchen kommt  nein vaeterchen zweiter onkel kommt gegangen packt weissen haenden legt verdeck schneidet schenkel drei striemen ruecken drei riemen fremde dinge mischen,0
zyx_cr_rus_deu_1,a551:F:IDENTITÄT_beweisen:rHH_rVB_rBZ:,schickt fort schiff sandten zurueck fingen kanonen flinten schiessen schuldigen fordern wiederum versammelte zar ratgeber was meint ihr herren wer vergangen gebt rat wagte es mutig gab zaren antwort eure kaiserliche hoheit gnaden schuld sprach er wanjka ofenhocker zarensohn schicklich erzaehlen luegt allerhand zeug zusammen treibt schenken kneipen herum  sucht sofort bringt her vergehen begangen hat,0
zyx_cr_rus_deu_1,a551:H:SCHWEIGEPFLICHT_beheben:rHD_rHH_rVB:, suchten wanjka schenken ganzen stadt fanden wanjka zarischen sohn riefen antlitz zaren kam vater schlechter uniform zar ward gar zornig rief zu du willst wohl sache druecken iwan zarewitsch hast vergehen begangen schuld steh ein ungeschoren lassen wanjka gab zaren kuehn antwort wegen solch kleinigkeit ausser mag beim zaren dafuer einstehn abermals sagte er nicht dafuer einstehn wanjka machte sogleich ging schiff saubersten wege unrat pfuetzen fragte danach liess landungssteg hinab bedeckte tuch zwei knaben kamen gelaufen riefen muetterchen muetterchen kommt vaeterchen sprach jungfrau zar kinderchen nehmt weissen haenden drueckt goldene brust wahrer leiblicher vater kommt gegangen marja schoene langen zopf ergriff haende weissen nannte erwaehlten mann bei samen gesaet hast heilige ehe schliessen fingen feiern,0
zyx_cr_rus_deu_1,a551:H:IDENTITÄT_beweisen:rHD_rHH_rVB:, suchten wanjka schenken ganzen stadt fanden wanjka zarischen sohn riefen antlitz zaren kam vater schlechter uniform zar ward gar zornig rief zu du willst wohl sache druecken iwan zarewitsch hast vergehen begangen schuld steh ein ungeschoren lassen wanjka gab zaren kuehn antwort wegen solch kleinigkeit ausser mag beim zaren dafuer einstehn abermals sagte er nicht dafuer einstehn wanjka machte sogleich ging schiff saubersten wege unrat pfuetzen fragte danach liess landungssteg hinab bedeckte tuch zwei knaben kamen gelaufen riefen muetterchen muetterchen kommt vaeterchen sprach jungfrau zar kinderchen nehmt weissen haenden drueckt goldene brust wahrer leiblicher vater kommt gegangen marja schoene langen zopf ergriff haende weissen nannte erwaehlten mann bei samen gesaet hast heilige ehe schliessen fingen feiern,0
zyx_cr_rus_deu_1,a551:H:KONTAKT_wiederherstellen:rHD_rHH_rVB:, suchten wanjka schenken ganzen stadt fanden wanjka zarischen sohn riefen antlitz zaren kam vater schlechter uniform zar ward gar zornig rief zu du willst wohl sache druecken iwan zarewitsch hast vergehen begangen schuld steh ein ungeschoren lassen wanjka gab zaren kuehn antwort wegen solch kleinigkeit ausser mag beim zaren dafuer einstehn abermals sagte er nicht dafuer einstehn wanjka machte sogleich ging schiff saubersten wege unrat pfuetzen fragte danach liess landungssteg hinab bedeckte tuch zwei knaben kamen gelaufen riefen muetterchen muetterchen kommt vaeterchen sprach jungfrau zar kinderchen nehmt weissen haenden drueckt goldene brust wahrer leiblicher vater kommt gegangen marja schoene langen zopf ergriff haende weissen nannte erwaehlten mann bei samen gesaet hast heilige ehe schliessen fingen feiern,0
zyx_cr_rus_deu_1,a551:H:Heiraten:rHD_rBZ:,grossen ehren lud zar fest iwan zarewitsch erzaehlte taten begegnet war bat vater segen ewigkeit unerschuetterlich ist ehe gesetz jungfrau zar weil verstand kraefte reichten wasser lebens todes verjuengenden aepfel erlangt du vaeterchen juenger sollst gott gebe viele jahre gesundheit bitte gnade reich sonne jungfrau zar ziehen lassen thron reich nicht fuhr zarenreich sonne lebt gluecklich freuden wuenscht kindern langdauernden frieden,0
zyx_cr_swe_deu_1,a551:h:KRANKHEIT:rHH:,koenig maechtiges reich herrschte tapfer streit klug rathe unternehmungen nahmen guten ausgang jahre verstrichen waren wurde koenig alt grau wol merken konnte lange leben werde ward traurig leben lieb fragte daher weisen maenner reiche irgend mittel gebe tode entkommen weisen maenner schuettelten koepfe beriethen sich wusste frage koenigs beantworten,0
zyx_cr_swe_deu_1,a551:F:Zu_Beauftragungen_anregen:rHH_rVB:,tages kam alte wahrsagerin koenigshof weit wasser laender gereist wegen weisheit klugheit beruehmt war koenig fragte alte weib neues wuesste sagte weib herr koenig gesagt worden fuerchtest sterben alt geworden bist darum hieher gekommen lehren jugend gesundheit gewinnen kannst worten koenig wol zufrieden fragte geschehen koenne wahrsagerin erwiederte weit weit viele tausend meilen liegt land land jugend heisst lande findet art zauberwasser waechst gattung kostbarer aepfel wer wasser trinkt aepfeln isst neuem jung waere nie alt gewesen viele gibt es davon kosten weit voll gefahren alte koenig hoerte ward frob belohnte wahrsagerin reichlich guten rath schieden einander,0
zyx_cr_swe_deu_1,a551:F:HEILMITTEL_besorgen:rHH_fHD:,koenig ueberlegte sich wunderbare wasser koestlichen aepfel erhalten koenne endlich beschloss er soehnen schicken holen ende liess aeltesten prinzen reichlich geld nothwendigen versehen sandte weg,0
zyx_cr_swe_deu_1,a551:f:AMUSEMENT:fHD:,nachdem prinz weit gereist war kam stadt gefiel vergass bald unternehmen lebte lust ueppigkeit dachte versprechen fernen land reisen lebenswasser vater holen,0
zyx_cr_swe_deu_1,a551:h:Dem_AMUSEMENT_nachgehen:fHD:,nachdem prinz weit gereist war kam stadt gefiel vergass bald unternehmen lebte lust ueppigkeit dachte versprechen fernen land reisen lebenswasser vater holen,0
zyx_cr_swe_deu_1,a551:F:HEILMITTEL_besorgen:rHH_fHD:,verstrich zeit koenig sehnte rueckkunft sohnes hoerte ihm liess greis sohn geld versehen schickte ihn gepriesene land jugend aufzusuchen,0
zyx_cr_swe_deu_1,a551:f:AMUSEMENT:fHD:,nachdem juengling weiten gereist war kam stadt traf bruder ging ihm aeltesten prinzen ergangen vergass sofort unternehmen ergab wein buhldirnen dachte versprechen jugendaepfel lebenswasser vater holen,0
zyx_cr_swe_deu_1,a551:h:Dem_AMUSEMENT_nachgehen:fHD:,nachdem juengling weiten gereist war kam stadt traf bruder ging ihm aeltesten prinzen ergangen vergass sofort unternehmen ergab wein buhldirnen dachte versprechen jugendaepfel lebenswasser vater holen,0
zyx_cr_swe_deu_1,a551:H:Um_einen_Auftrag_werben:rHD_rHH:,geraume zeit verstrich prinzen zurueckkam ward alte koenig kummer alter gebrechlich ging juengste prinz vater bat fortziehen gepriesene land jugend aufsuchen duerfe koenig mehr einzigen sohn uebrig hatte ungern begehren juenglings einwilligen bat ihn daheim bleiben koenigssohn blieb fest meinung behielt zuletzt recht koenig liess juengsten sohn gut geld ausruesten juengling begab weg greis sass einsam verlassen reiche erwartete vieler unruhe soehnen heimkommen wuerde,0
zyx_cr_swe_deu_1,a551:F:HEILMITTEL_besorgen:rHD_rHH:,geraume zeit verstrich prinzen zurueckkam ward alte koenig kummer alter gebrechlich ging juengste prinz vater bat fortziehen gepriesene land jugend aufsuchen duerfe koenig mehr einzigen sohn uebrig hatte ungern begehren juenglings einwilligen bat ihn daheim bleiben koenigssohn blieb fest meinung behielt zuletzt recht koenig liess juengsten sohn gut geld ausruesten juengling begab weg greis sass einsam verlassen reiche erwartete vieler unruhe soehnen heimkommen wuerde,0
zyx_cr_swe_deu_1,a551:f:AMUSEMENT:rHD_fHD:,juengling reiste weit kam zuletzt grossen stadt aelteren brueder traf baten koenigssoehne bleiben alten greis daheim bekuemmern prinz wort brechen schlug begehren ab nahm abschied bruedern zog weit umher viele grosse reiche wem immer begegnete fragte jugendlande fand niemand davon erzaehlen irgend bescheid geben wusste,0
zyx_cr_swe_deu_1,a551:H:Dem_AMUSEMENT_nachgehen:rHD_fHD:,juengling reiste weit kam zuletzt grossen stadt aelteren brueder traf baten koenigssoehne bleiben alten greis daheim bekuemmern prinz wort brechen schlug begehren ab nahm abschied bruedern zog weit umher viele grosse reiche wem immer begegnete fragte jugendlande fand niemand davon erzaehlen irgend bescheid geben wusste,0
zyx_cr_swe_deu_1,a551:H:Ortswechsel_durchführen:rHD_rST:,tages kam juengling grossen wald umhersah herberge finden erblickte licht entfernung baeume flimmerte prinz ging hin kam kleinen erdhuette altes weib wohnte koenigssohn fragte nacht bleiben koenne weib willigte begehren miteinander sprachen fragte alte weib abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen fragte zugleich alte irgend auskunft davon geben koenne sagte weib ich dreihundert winter gelebt lande erzaehlt nennst herrsche thiere erde vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte guten willen verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Gutes_Benehmen:rHD_rST:,tages kam juengling grossen wald umhersah herberge finden erblickte licht entfernung baeume flimmerte prinz ging hin kam kleinen erdhuette altes weib wohnte koenigssohn fragte nacht bleiben koenne weib willigte begehren miteinander sprachen fragte alte weib abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen fragte zugleich alte irgend auskunft davon geben koenne sagte weib ich dreihundert winter gelebt lande erzaehlt nennst herrsche thiere erde vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte guten willen verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten:rHD_rST:,tages kam juengling grossen wald umhersah herberge finden erblickte licht entfernung baeume flimmerte prinz ging hin kam kleinen erdhuette altes weib wohnte koenigssohn fragte nacht bleiben koenne weib willigte begehren miteinander sprachen fragte alte weib abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen fragte zugleich alte irgend auskunft davon geben koenne sagte weib ich dreihundert winter gelebt lande erzaehlt nennst herrsche thiere erde vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte guten willen verweilte nacht,0
zyx_cr_swe_deu_1,a551:F:Intensive_Erkundungsaktion:rHD_rHF_rST:,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:h:Intensive_Erkundungsaktion_nachgehen:rHD_rHF_rST:,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer:rHD_rHF_rST:,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:H:Wunderbare_Transportmittel_erhalten:rHD_rHF_rST:,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:H:Ortswechsel_durchführen:rHD_rST:,spaet abend sonne wald gegangen sahen licht baeume flimmerte sagte wolf nun ziele wohnt schwester koenigin kehrte heim koenigssohn ging hinein fand altes weib erdhuette wohnte zusammen sprachen fragte alte abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen gruesste schwester thiere erde herrschte nahm weib wort ich sechshundert winter gelebt niemand lande erzaehlt nennst herrsche voegel luft vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte gehoerte guten willen weibes blieb nacht,0
zyx_cr_swe_deu_1,a551:H:Gutes_Benehmen:rHD_rST:,spaet abend sonne wald gegangen sahen licht baeume flimmerte sagte wolf nun ziele wohnt schwester koenigin kehrte heim koenigssohn ging hinein fand altes weib erdhuette wohnte zusammen sprachen fragte alte abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen gruesste schwester thiere erde herrschte nahm weib wort ich sechshundert winter gelebt niemand lande erzaehlt nennst herrsche voegel luft vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte gehoerte guten willen weibes blieb nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten:rHD_rST:,spaet abend sonne wald gegangen sahen licht baeume flimmerte sagte wolf nun ziele wohnt schwester koenigin kehrte heim koenigssohn ging hinein fand altes weib erdhuette wohnte zusammen sprachen fragte alte abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen gruesste schwester thiere erde herrschte nahm weib wort ich sechshundert winter gelebt niemand lande erzaehlt nennst herrsche voegel luft vielleicht unterthanen dahin findet morgen frueh darum fragen koenigssohn dankte gehoerte guten willen weibes blieb nacht,0
zyx_cr_swe_deu_1,a551:F:Intensive_Erkundungsaktion:rHD_rHF_rST:,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:h:Intensive_Erkundungsaktion_nachgehen:rHD_rHF_rST:,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer:rHD_rHF_rST:,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:H:Wunderbare_Transportmittel_erhalten:rHD_rHF_rST:,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:H:Ortswechsel_durchführen:rHD_rZM:,koenigssohn stieg ruecken adlers wurde er sturmwind uebers blaue meer gruene laender getragen spaet abend sahen licht baeume zitterte sagte adler nun ziele wohnt schwester koenigin nahm abschied juengling flog herrin heim koenigssohn trat stube fragte beherbergen koenne weib willigte gerne ein zusammen sprachen fragte alte abkunft unternehmen prinz antwortete koenigssohn sei fortgezogen land jugend suchen gruesste zugleich schwester voegel luft herrschte nahm weib wort ich neunhundert winter gelebt nie jemand lande erzaehlt nennst herrsche fische meere vielleicht unterthanen dahin findet frueh morgens darnach spaehen juengling dankte gehoerte guten willen weibes verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Gutes_Benehmen:rHD_rZM:,koenigssohn stieg ruecken adlers wurde er sturmwind uebers blaue meer gruene laender getragen spaet abend sahen licht baeume zitterte sagte adler nun ziele wohnt schwester koenigin nahm abschied juengling flog herrin heim koenigssohn trat stube fragte beherbergen koenne weib willigte gerne ein zusammen sprachen fragte alte abkunft unternehmen prinz antwortete koenigssohn sei fortgezogen land jugend suchen gruesste zugleich schwester voegel luft herrschte nahm weib wort ich neunhundert winter gelebt nie jemand lande erzaehlt nennst herrsche fische meere vielleicht unterthanen dahin findet frueh morgens darnach spaehen juengling dankte gehoerte guten willen weibes verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten:rHD_rZM:,koenigssohn stieg ruecken adlers wurde er sturmwind uebers blaue meer gruene laender getragen spaet abend sahen licht baeume zitterte sagte adler nun ziele wohnt schwester koenigin nahm abschied juengling flog herrin heim koenigssohn trat stube fragte beherbergen koenne weib willigte gerne ein zusammen sprachen fragte alte abkunft unternehmen prinz antwortete koenigssohn sei fortgezogen land jugend suchen gruesste zugleich schwester voegel luft herrschte nahm weib wort ich neunhundert winter gelebt nie jemand lande erzaehlt nennst herrsche fische meere vielleicht unterthanen dahin findet frueh morgens darnach spaehen juengling dankte gehoerte guten willen weibes verweilte nacht,0
zyx_cr_swe_deu_1,a551:F:Intensive_Erkundungsaktion:rHD_rHF_rST:,zeitlich morgen ehe heller tag wurde ging weib hinaus blies pfeife entstand starkes geraeusch brausen meere wasser schaeumte unzaehligen fischen grossen kleinen nah fern kamen zusammen gekommen waren koenigin gehuldiget hatten sprach alte weib sagte ich desshalb berufen wissen wuensche irgend lande kennt jugendland heisst fische beriethen lange ende war frage koenigin antworten konnte wurde weib zornig sagte ihr seid versammelt alten wallfisch sehen geringste ist augenblicke vernahm starkes brausen meere herauf alte wallfisch kam schnell herangeschwommen alte fragte warum uebrigen gekommen sei wallfisch entschuldigte sich weiten gereist sei wo gewesen fragte alte ich antwortete fisch tausend meilen gereist komme gerade schoenen lande land jugend heisstals weib hoerte wol zufrieden sagte dies mag strafe ungehorsam sein lande jugend reisest juengling reise nimmst hierauf nahm koenigssohne abschied wuenschte glueck weg schieden einander juengling setzte ruecken wallfisches wurde pfeil weithin wasser getragen,0
zyx_cr_swe_deu_1,a551:H:Intensive_Erkundungsaktion_nachgehen:rHD_rHF_rST:,zeitlich morgen ehe heller tag wurde ging weib hinaus blies pfeife entstand starkes geraeusch brausen meere wasser schaeumte unzaehligen fischen grossen kleinen nah fern kamen zusammen gekommen waren koenigin gehuldiget hatten sprach alte weib sagte ich desshalb berufen wissen wuensche irgend lande kennt jugendland heisst fische beriethen lange ende war frage koenigin antworten konnte wurde weib zornig sagte ihr seid versammelt alten wallfisch sehen geringste ist augenblicke vernahm starkes brausen meere herauf alte wallfisch kam schnell herangeschwommen alte fragte warum uebrigen gekommen sei wallfisch entschuldigte sich weiten gereist sei wo gewesen fragte alte ich antwortete fisch tausend meilen gereist komme gerade schoenen lande land jugend heisstals weib hoerte wol zufrieden sagte dies mag strafe ungehorsam sein lande jugend reisest juengling reise nimmst hierauf nahm koenigssohne abschied wuenschte glueck weg schieden einander juengling setzte ruecken wallfisches wurde pfeil weithin wasser getragen,0
zyx_cr_swe_deu_1,a551:H:Wunderbare_Transportmittel_erhalten:rHD_rHF_rST:,zeitlich morgen ehe heller tag wurde ging weib hinaus blies pfeife entstand starkes geraeusch brausen meere wasser schaeumte unzaehligen fischen grossen kleinen nah fern kamen zusammen gekommen waren koenigin gehuldiget hatten sprach alte weib sagte ich desshalb berufen wissen wuensche irgend lande kennt jugendland heisst fische beriethen lange ende war frage koenigin antworten konnte wurde weib zornig sagte ihr seid versammelt alten wallfisch sehen geringste ist augenblicke vernahm starkes brausen meere herauf alte wallfisch kam schnell herangeschwommen alte fragte warum uebrigen gekommen sei wallfisch entschuldigte sich weiten gereist sei wo gewesen fragte alte ich antwortete fisch tausend meilen gereist komme gerade schoenen lande land jugend heisstals weib hoerte wol zufrieden sagte dies mag strafe ungehorsam sein lande jugend reisest juengling reise nimmst hierauf nahm koenigssohne abschied wuenschte glueck weg schieden einander juengling setzte ruecken wallfisches wurde pfeil weithin wasser getragen,0
zyx_cr_swe_deu_1,a551:HF:HEILMITTEL_erfassen:rHD_rHF:,reisten ganzen tag hindurch kamen spaet abends gepriesenen jugendlande sagte wallfisch ich guten rath geben genau befolgen sollst wuenschest unternehmen gluecken soll verzauberten schlosse faellt mitternachtsstunde tiefen schlaf geh schloss hinauf nimm apfel flasche wasser verweile nicht eile sogleich zurueck mitternachtsstunde daselbst verweilst gilt beider leben koenigssohn hoerte dankte wallfisch guten rath versprach handeln fisch gesagt hatte,0
zyx_cr_swe_deu_1,a551:HF:TABU_Frist_nicht_überziehen:rHD_rHF:,reisten ganzen tag hindurch kamen spaet abends gepriesenen jugendlande sagte wallfisch ich guten rath geben genau befolgen sollst wuenschest unternehmen gluecken soll verzauberten schlosse faellt mitternachtsstunde tiefen schlaf geh schloss hinauf nimm apfel flasche wasser verweile nicht eile sogleich zurueck mitternachtsstunde daselbst verweilst gilt beider leben koenigssohn hoerte dankte wallfisch guten rath versprach handeln fisch gesagt hatte,0
zyx_cr_swe_deu_1,a551:H:HEILMITTEL_erfassen:rHD_rBZ_rZO:,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:h:Beiwohnung_mit_der_schlafenden_Schönen:rHD_rBZ_rZO:,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:H:MARKIERUNGEN_anbringen:rHD_rBZ_rZO:,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
