quelle,index_string,inhalt,index_binar
zyx_cr_swe_deu_1,a551:f:VERLOCKUNG_x_x,juengling reiste weit kam zuletzt grossen stadt aelteren brueder traf baten koenigssoehne bleiben alten greis daheim bekuemmern prinz wort brechen schlug begehren ab nahm abschied bruedern zog weit umher viele grosse reiche wem immer begegnete fragte jugendlande fand niemand davon erzaehlen irgend bescheid geben wusste,0
zyx_cr_swe_deu_1,a551:H:Auf_VERLOCKUNG_reagieren,juengling reiste weit kam zuletzt grossen stadt aelteren brueder traf baten koenigssoehne bleiben alten greis daheim bekuemmern prinz wort brechen schlug begehren ab nahm abschied bruedern zog weit umher viele grosse reiche wem immer begegnete fragte jugendlande fand niemand davon erzaehlen irgend bescheid geben wusste,0
zyx_cr_swe_deu_1,a551:H:Potenziellen_Feind_zum_Gastgeber_gewinnen,tages kam juengling grossen wald umhersah herberge finden erblickte licht entfernung baeume flimmerte prinz ging hin kam kleinen erdhuette altes weib wohnte koenigssohn fragte nacht bleiben koenne weib willigte begehren miteinander sprachen fragte alte weib abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen fragte zugleich alte irgend auskunft davon geben koenne sagte weib »ich dreihundert winter gelebt lande erzaehlt nennst herrsche thiere erde vielleicht unterthanen dahin findet morgen frueh darum fragen« koenigssohn dankte guten willen verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten,tages kam juengling grossen wald umhersah herberge finden erblickte licht entfernung baeume flimmerte prinz ging hin kam kleinen erdhuette altes weib wohnte koenigssohn fragte nacht bleiben koenne weib willigte begehren miteinander sprachen fragte alte weib abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen fragte zugleich alte irgend auskunft davon geben koenne sagte weib »ich dreihundert winter gelebt lande erzaehlt nennst herrsche thiere erde vielleicht unterthanen dahin findet morgen frueh darum fragen« koenigssohn dankte guten willen verweilte nacht,0
zyx_cr_swe_deu_1,a551:h:Wegweisung_erhalten,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte »ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe« weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer,tag graute sonne aufging ging weib hinaus blies pfeife entstand starkes getoese walde kamen vierfuessigen thiere gelaufen nah fern thiere versammelt waren koenigin gehuldiget hatten fragte alte waere jugendlande kenne thiere hielten hierueber lange berathung keines frage koenigin antworten wusste wendete alte weib koenigssohn sagte »ich beistehen schwester herrscht voegel luft gruesse mir vielleicht weiss irgend hilfe« weib befahl wolfe juengling schwester fuehren hiermit endigte gespraech koenigssohn setzte ruecken wolfes trug waelder flaechen berge thaeler oeden weg,0
zyx_cr_swe_deu_1,a551:H:Potenziellen_Feind_zum_Gastgeber_gewinnen_x,spaet abend sonne wald gegangen sahen licht baeume flimmerte sagte wolf »nun ziele wohnt schwester koenigin« kehrte heim koenigssohn ging hinein fand altes weib erdhuette wohnte zusammen sprachen fragte alte abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen gruesste schwester thiere erde herrschte nahm weib wort »ich sechshundert winter gelebt niemand lande erzaehlt nennst herrsche voegel luft vielleicht unterthanen dahin findet morgen frueh darum fragen« koenigssohn dankte gehoerte guten willen weibes blieb nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten_x,spaet abend sonne wald gegangen sahen licht baeume flimmerte sagte wolf »nun ziele wohnt schwester koenigin« kehrte heim koenigssohn ging hinein fand altes weib erdhuette wohnte zusammen sprachen fragte alte abkunft vorhaben prinz antwortete koenigssohn sei fortgezogen jugendland suchen gruesste schwester thiere erde herrschte nahm weib wort »ich sechshundert winter gelebt niemand lande erzaehlt nennst herrsche voegel luft vielleicht unterthanen dahin findet morgen frueh darum fragen« koenigssohn dankte gehoerte guten willen weibes blieb nacht,0
zyx_cr_swe_deu_1,a551:Hh:Weiterverweisung_an_anderen_Stifter_oder_Helfer,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte »ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste« weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:H:Flugzeugendes_ZAUBERMITTEL_erhalten,tag anbrach ging weib hinaus blies pfeife entstand starkes sausen donnern luft kamen voegel himmels geflogen sowol grosse kleine naehe ferne versammelt waren koenigin gehuldigt hatten fragte alte gebe land jugend wuesste voegel hielten hierueber lange berathung schluss war frage koenigin beantworten wussteda wendete alte weib koenigssohn sagte »ich helfen schwester herrscht fische meere reise hin gruesse mir weiss rath gibt niemand wuesste« weib befahl adler juengling schwester tragen hiermit schieden sie,0
zyx_cr_swe_deu_1,a551:H:Komplikationsfreier_Flug,koenigssohn stieg ruecken adlers wurde er sturmwind uebers blaue meer gruene laender getragen spaet abend sahen licht baeume zitterte sagte adler »nun ziele wohnt schwester koenigin« nahm abschied juengling flog herrin heim,0
zyx_cr_swe_deu_1,a551:H:Potenziellen_Feind_zum_Gastgeber_gewinnen_x_x,koenigssohn trat stube fragte beherbergen koenne weib willigte gerne ein zusammen sprachen fragte alte abkunft unternehmen prinz antwortete koenigssohn sei fortgezogen land jugend suchen gruesste zugleich schwester voegel luft herrschte nahm weib wort »ich neunhundert winter gelebt nie jemand lande erzaehlt nennst herrsche fische meere vielleicht unterthanen dahin findet frueh morgens darnach spaehen« juengling dankte gehoerte guten willen weibes verweilte nacht,0
zyx_cr_swe_deu_1,a551:H:Hilfeversprechen_erhalten_x_x,koenigssohn trat stube fragte beherbergen koenne weib willigte gerne ein zusammen sprachen fragte alte abkunft unternehmen prinz antwortete koenigssohn sei fortgezogen land jugend suchen gruesste zugleich schwester voegel luft herrschte nahm weib wort »ich neunhundert winter gelebt nie jemand lande erzaehlt nennst herrsche fische meere vielleicht unterthanen dahin findet frueh morgens darnach spaehen« juengling dankte gehoerte guten willen weibes verweilte nacht,0
zyx_cr_swe_deu_1,a551:HF:Wegweisung_erhalten,zeitlich morgen ehe heller tag wurde ging weib hinaus blies pfeife entstand starkes geraeusch brausen meere wasser schaeumte unzaehligen fischen grossen kleinen nah fern kamen zusammen gekommen waren koenigin gehuldiget hatten sprach alte weib sagte »ich desshalb berufen wissen wuensche irgend lande kennt jugendland heisst« fische beriethen lange ende war frage koenigin antworten konnte wurde weib zornig sagte »ihr seid versammelt alten wallfisch sehen geringste ist« augenblicke vernahm starkes brausen meere herauf alte wallfisch kam schnell herangeschwommen alte fragte warum uebrigen gekommen sei wallfisch entschuldigte sich weiten gereist sei »wo gewesen« fragte alte »ich antwortete fisch tausend meilen gereist komme gerade schoenen lande land jugend heisst«als weib hoerte wol zufrieden sagte »dies mag strafe ungehorsam sein lande jugend reisest juengling reise nimmst« hierauf nahm koenigssohne abschied wuenschte glueck weg schieden einander juengling setzte ruecken wallfisches wurde pfeil weithin wasser getragen,0
zyx_cr_swe_deu_1,a551:HF:HEILMITTEL_erfassen,reisten ganzen tag hindurch kamen spaet abends gepriesenen jugendlande sagte wallfisch »ich guten rath geben genau befolgen sollst wuenschest unternehmen gluecken soll verzauberten schlosse faellt mitternachtsstunde tiefen schlaf geh schloss hinauf nimm apfel flasche wasser verweile nicht eile sogleich zurueck mitternachtsstunde daselbst verweilst gilt beider leben« koenigssohn hoerte dankte wallfisch guten rath versprach handeln fisch gesagt hatte,0
zyx_cr_swe_deu_1,a551:hf:TABU_Frist_nicht_überziehen,reisten ganzen tag hindurch kamen spaet abends gepriesenen jugendlande sagte wallfisch »ich guten rath geben genau befolgen sollst wuenschest unternehmen gluecken soll verzauberten schlosse faellt mitternachtsstunde tiefen schlaf geh schloss hinauf nimm apfel flasche wasser verweile nicht eile sogleich zurueck mitternachtsstunde daselbst verweilst gilt beider leben« koenigssohn hoerte dankte wallfisch guten rath versprach handeln fisch gesagt hatte,0
zyx_cr_swe_deu_1,a551:H:HEILMITTEL_erfassen,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:H:Beiwohnung_mit_der_Schönen,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:F:MARKIERUNGEN_anbringen,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:h:KONTAKT_abbrechen,mitternachts ging prinz verzauberten schlosse hinauf fand alles kluge wallfisch erzaehlt schlosspforte wilde thiere baeren woelfe drachen lagen tiefen betaeubung schien haette schloss geschick prinz wanderte viele grosse zimmer praechtiger andere konnte genug vielen reichthum verwundern ueberall augen lag zuletzt kam grossen saal schoen decken gold silber ausgeschmueckt war mitten grossen saale wuchs baum allerkostbarsten aepfeln neben baume zugleich quelle deren wasser klares gold schimmerte wunderbaren klang gab steine floss begriff koenigssohn endlich gefunden hatte wornach lange gesucht sprang daher hin pflueckte raenzel schoenen aepfeln voll fuellte flasche lebenswasser kostbaren quelle juengling zurueckkehren konnte begierde bezaehmen kleine weile verzauberten schlosse umzusehen setzte daher wanderung zimmer zimmer saal saal fort schien ihm jedesmal uebertreffe endlich kam zimmer uebrigen reich gold silber edelsteinen geschmueckt war mitten praechtigen zimmer stand bett blauseidenen polstern bette schlummerte jungfrau schoen wol welt gleichen mochte wurde juengling herz brust bewegt vergass warnung klugen wallfisches schlief busen schoenen koenigstochter ein nachdem juengling geschlummert hatte rueckweg antreten sollte schien ihm jungfrau wol wissen lassen muesse wer war gunst genossen hatte ende schrieb wand prinz venius england gewesen eilte schlosse fort,0
zyx_cr_swe_deu_1,a551:Hh:ANGST_mit_ANGST_vergelten,hohe zeit kaum schlosspforte gegangen betaeubung erwachte thiere bruellten waffen rasselten ganze schloss ward lebendig bewegte sich prinz setzte schnell ruecken wallfisches schnell trug gleich winde wogen reisten zeit kamen wogende meer hinaus tauchte wallfisch ploetzlich wasser zog prinzen hinab hinaufgekommen juengling erschrocken dachte ende nahe waere wallfisch fragte »erschrakst du« prinz bejahte es wallfisch entgegnete »ich erschrak gleichfalls aepfel nahmst« reisten weile wallfisch tauchte meer unter diesmal blieb laenger wasser frueher herauf gekommen prinz schreck beinahe halbtodt wallfisch fragte »erschrakst du« juengling bejahte es wallfisch erwiederte »ich erschrak gleichfalls jungen prinzessin schliefst« reisten weile wallfisch tauchte dritten male meer diesmal fuhr tief prinz nie mehr tageslicht schauen glaubte heraufgekommen fragte wallfisch neuem »erschrakst du« juengling bejahte es fisch sagte hierauf »ich erschrak gleichfalls namen wand saales schriebst« setzten hierauf fort weitere abenteuer ufer kamen,0
zyx_cr_swe_deu_1,a551:Hh:ANGST_mit_ANGST_vergelten_x,hohe zeit kaum schlosspforte gegangen betaeubung erwachte thiere bruellten waffen rasselten ganze schloss ward lebendig bewegte sich prinz setzte schnell ruecken wallfisches schnell trug gleich winde wogen reisten zeit kamen wogende meer hinaus tauchte wallfisch ploetzlich wasser zog prinzen hinab hinaufgekommen juengling erschrocken dachte ende nahe waere wallfisch fragte »erschrakst du« prinz bejahte es wallfisch entgegnete »ich erschrak gleichfalls aepfel nahmst« reisten weile wallfisch tauchte meer unter diesmal blieb laenger wasser frueher herauf gekommen prinz schreck beinahe halbtodt wallfisch fragte »erschrakst du« juengling bejahte es wallfisch erwiederte »ich erschrak gleichfalls jungen prinzessin schliefst« reisten weile wallfisch tauchte dritten male meer diesmal fuhr tief prinz nie mehr tageslicht schauen glaubte heraufgekommen fragte wallfisch neuem »erschrakst du« juengling bejahte es fisch sagte hierauf »ich erschrak gleichfalls namen wand saales schriebst« setzten hierauf fort weitere abenteuer ufer kamen,0
zyx_cr_swe_deu_1,a551:Hh:ANGST_mit_ANGST_vergelten_x_x,hohe zeit kaum schlosspforte gegangen betaeubung erwachte thiere bruellten waffen rasselten ganze schloss ward lebendig bewegte sich prinz setzte schnell ruecken wallfisches schnell trug gleich winde wogen reisten zeit kamen wogende meer hinaus tauchte wallfisch ploetzlich wasser zog prinzen hinab hinaufgekommen juengling erschrocken dachte ende nahe waere wallfisch fragte »erschrakst du« prinz bejahte es wallfisch entgegnete »ich erschrak gleichfalls aepfel nahmst« reisten weile wallfisch tauchte meer unter diesmal blieb laenger wasser frueher herauf gekommen prinz schreck beinahe halbtodt wallfisch fragte »erschrakst du« juengling bejahte es wallfisch erwiederte »ich erschrak gleichfalls jungen prinzessin schliefst« reisten weile wallfisch tauchte dritten male meer diesmal fuhr tief prinz nie mehr tageslicht schauen glaubte heraufgekommen fragte wallfisch neuem »erschrakst du« juengling bejahte es fisch sagte hierauf »ich erschrak gleichfalls namen wand saales schriebst« setzten hierauf fort weitere abenteuer ufer kamen,0
zyx_cr_swe_deu_1,a551:H:Auf_Hilfsquelle_zurückgreifen,prinz nahm alten wallfisch abschied ging alten weibe neunhundert winter gesehen hatte weib sah freute sich abenteuer gut abgelaufen war juengling sagte guten beistand vergelten wolle gab apfel jugendlande trunk koestlichen lebenswasser weib ass trank liess wohl schmecken sah grosses wunder alte weib verwandelte gestalt runzeln verschwanden antlitz mund fuellte frischen zaehnen busen hob sich stand bluehende maid da jungen tagen war fischkoenigin konnte genug wunderbare veraenderung preisen dankte koenigssohn massen grossen dienst hierauf schieden einander beim abschiede sagte weib »ich gute gabe belohnen hast zaum schuettelst kommt zelter hervor schnell wind ist tragen wohin wuenschest«,0
zyx_cr_swe_deu_1,a551:H:Flugzeugendes_ZAUBERMITTEL_erhalten_x,prinz nahm alten wallfisch abschied ging alten weibe neunhundert winter gesehen hatte weib sah freute sich abenteuer gut abgelaufen war juengling sagte guten beistand vergelten wolle gab apfel jugendlande trunk koestlichen lebenswasser weib ass trank liess wohl schmecken sah grosses wunder alte weib verwandelte gestalt runzeln verschwanden antlitz mund fuellte frischen zaehnen busen hob sich stand bluehende maid da jungen tagen war fischkoenigin konnte genug wunderbare veraenderung preisen dankte koenigssohn massen grossen dienst hierauf schieden einander beim abschiede sagte weib »ich gute gabe belohnen hast zaum schuettelst kommt zelter hervor schnell wind ist tragen wohin wuenschest«,0
zyx_cr_swe_deu_1,a551:H:Auf_Hilfsquelle_zurückgreifen_x,juengling ruettelte zaum fischkoenigin gelehrt hatte sogleich kam schoener zelter hervor alten weibe trug sechshundert winter gesehen vogelkoenigin sah freute sich unternehmen gut abgelaufen war koenigssohn dankte dienst sagte guten beistand vergelten wolle gab daher apfel jugendlande trunk kostbaren lebenswasser weib ass trank liess wohl schmecken augenblicke sah neues wunder alte weib verwandelte gestalt runzeln wichen angesicht mund laechelte busen hob sich stand prinzen jungfrau jungen tagen vogelkoenigin konnte genug seltsame veraenderung loben dankte jungen massen grossen dienst hierauf schieden freundschaftlich einander beim abschiede sagte weib »ich gabe belohnen hast tuch immer ausbreitest tisch kostbaren gerichten decken«,0
zyx_cr_swe_deu_1,a551:H:Proviantproduzierenden_ZAUBERMITTEL_erhalten,juengling ruettelte zaum fischkoenigin gelehrt hatte sogleich kam schoener zelter hervor alten weibe trug sechshundert winter gesehen vogelkoenigin sah freute sich unternehmen gut abgelaufen war koenigssohn dankte dienst sagte guten beistand vergelten wolle gab daher apfel jugendlande trunk kostbaren lebenswasser weib ass trank liess wohl schmecken augenblicke sah neues wunder alte weib verwandelte gestalt runzeln wichen angesicht mund laechelte busen hob sich stand prinzen jungfrau jungen tagen vogelkoenigin konnte genug seltsame veraenderung loben dankte jungen massen grossen dienst hierauf schieden freundschaftlich einander beim abschiede sagte weib »ich gabe belohnen hast tuch immer ausbreitest tisch kostbaren gerichten decken«,0
zyx_cr_swe_deu_1,a551:H:Auf_Hilfsquelle_zurückgreifen_x_x,juengling nahm kostbare tuch setzte fuellen ritt fort weibe kam dreihundert winter gelebt hatte thierkoenigin gewahrte grosse freude abenteuer gutes ende genommen habe empfing freundschaftlich junge sagte guten beistand vergelten wolle gab apfel jugendlande trunk koestlichen lebenswasser weib ass trank liess wohl schmecken sah grosses wunder alte weib verwandelte gestalt ward neuem jung runzeln verschwanden antlitz krumme gestalt richtete auf stand da maedchen seltener schoenheit thierkoenigin konnte genug freuen dankte prinzen grossen dienst hierauf schieden freundschaftlich einander beim abschiede nahm weib schwert hervor gab juenglinge sagte »ich geschenk belohnen hast schwert wem immer drohst entweichen waere wildeste thier«,0
zyx_cr_swe_deu_1,a551:H:WAFFE_oder_ZAUBERMITTEL_erhalten,juengling nahm kostbare tuch setzte fuellen ritt fort weibe kam dreihundert winter gelebt hatte thierkoenigin gewahrte grosse freude abenteuer gutes ende genommen habe empfing freundschaftlich junge sagte guten beistand vergelten wolle gab apfel jugendlande trunk koestlichen lebenswasser weib ass trank liess wohl schmecken sah grosses wunder alte weib verwandelte gestalt ward neuem jung runzeln verschwanden antlitz krumme gestalt richtete auf stand da maedchen seltener schoenheit thierkoenigin konnte genug freuen dankte prinzen grossen dienst hierauf schieden freundschaftlich einander beim abschiede nahm weib schwert hervor gab juenglinge sagte »ich geschenk belohnen hast schwert wem immer drohst entweichen waere wildeste thier«,0
zyx_cr_swe_deu_1,a551:h:SCHLAF,koenigssohn schien gut davon gekommen sein reiste daher weiter brueder traf beiden seiten grosse freude aelteren koenigssoehne erfuhren bruder unternehmen gluecklich gewesen wuchs grosser neid herzen ueberlegten einander ueberlisten preis vater gewinnen koennten gaben schoene wort liessen praechtiges gastmahl zubereiten nachts aber juengling schlief warteten brueder gelegenheit ab vertauschten jugendaepfel lebenswasser prinz wusste falschheit argwohnen konnte,0
zyx_cr_swe_deu_1,a551:h:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_austauschen,koenigssohn schien gut davon gekommen sein reiste daher weiter brueder traf beiden seiten grosse freude aelteren koenigssoehne erfuhren bruder unternehmen gluecklich gewesen wuchs grosser neid herzen ueberlegten einander ueberlisten preis vater gewinnen koennten gaben schoene wort liessen praechtiges gastmahl zubereiten nachts aber juengling schlief warteten brueder gelegenheit ab vertauschten jugendaepfel lebenswasser prinz wusste falschheit argwohnen konnte,0
zyx_cr_swe_deu_1,a551:Hh:HEILMITTEL_besorgen,junge nahm hierauf bruedern abschied stieg zelter ritt hofe vaters heim alte koenig wol zufrieden juengsten sohn erhalten prinz freute sich vater leben war reichte gaben dar bat koenig aepfeln essen wasser trinken neuem jung werde kam vermuthung gewahrte veraenderung greis blieb gleich alt grau frueher konnte koenig denken sohn spott treiben wolle wurde darueber hoechlich erzuernt prinz merkte betrogen worden war ging schwer gemuethe,0
zyx_cr_swe_deu_1,a551:h:KRANKHEIT_beheben,junge nahm hierauf bruedern abschied stieg zelter ritt hofe vaters heim alte koenig wol zufrieden juengsten sohn erhalten prinz freute sich vater leben war reichte gaben dar bat koenig aepfeln essen wasser trinken neuem jung werde kam vermuthung gewahrte veraenderung greis blieb gleich alt grau frueher konnte koenig denken sohn spott treiben wolle wurde darueber hoechlich erzuernt prinz merkte betrogen worden war ging schwer gemuethe,0
zyx_cr_swe_deu_1,a551:H:HEILMITTEL_besorgen,zeit kamen beiden aeltesten brueder koenigshof heim reise erzaehlen sprachen weitlaeufig gefahren wege jugendlande bestanden hierauf gingen beide prinzen vater boten aepfel lebenswasser an neuem jung werde koenig ass trank liess wohl schmecken sah merkwuerdige erscheinung greis veraenderte gestalt graues haar wurde blond mund fuellte zaehnen runzeln verschwanden stand schoener juengling herrschte grosse freude ganze reich koenig pries treue tapferkeit beiden aeltesten soehne,0
zyx_cr_swe_deu_1,a551:H:KRANKHEIT_beheben,zeit kamen beiden aeltesten brueder koenigshof heim reise erzaehlen sprachen weitlaeufig gefahren wege jugendlande bestanden hierauf gingen beide prinzen vater boten aepfel lebenswasser an neuem jung werde koenig ass trank liess wohl schmecken sah merkwuerdige erscheinung greis veraenderte gestalt graues haar wurde blond mund fuellte zaehnen runzeln verschwanden stand schoener juengling herrschte grosse freude ganze reich koenig pries treue tapferkeit beiden aeltesten soehne,0
zyx_cr_swe_deu_1,a551:f:TODESAUFTRAG,zuernten juengsten koenigssohne luege falschheit gekommen ward urtheil gefaellt juengling loewengrube geworfen solle urtheil ging gnade erfuellung,0
zyx_cr_swe_deu_1,a551:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_einsetzen,wilden thiere jungen prinzen zerreissen wollten drohte schwerte thaten schaden prinz hungrig wurde breitete tuch auf fuellte koestlichen speisen sass sieben volle jahre loewengrube mensch wusste leben war,0
zyx_cr_swe_deu_1,a551:H:MARKIERUNGEN_erkennen,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:F:KONTAKT_wiederherstellen,sage wendet jugendlande entstand grosser aufruhr prinz entflohen war lebenswasser fort aepfel fort schlimmer war junge prinzessin ehre verloren monaten kam koenigstochter wochen gebar schoenes knaeblein kleine prinz linken hand wunderbares gewaechs gleich apfel apfel verschwinden liess koenigstochter weisen weiber ganzen jugendlande versammeln fragte rath sohn gebrechen frei koennte weiber ueberlegten lange sprachen her beschluss war junge prinz gesund koenne bevor vater gefunden verstrich geraume zeit knabe wuchs heran verrieth mehr verstand fassungsgabe kinder kuenstlich rechenschaft davon geben vermocht haette sieben jahren konnte namen vaters buchstabiren wand saales geschrieben stand bekam koenigstochter grosse lust fortzuziehen prinzen venius aufzusuchen liess schiffe see stechen ruestete allerbeste kostbaren guetern gewaehlter mannschaft aus hierauf ging prinzessin bord zugleich jungen sohn segel wurden vergoldeten mastbaum aufgehisst schifften schnell meer england,0
zyx_cr_swe_deu_1,a551:F:IDENTITÄT_beweisen,praechtige flotte stadt kam herrschte unruhe aufstand darin glaubten feindliche heeresmacht waere koenigstochter landete bruecke schickte gesandtschaft koenig prinzen venius sprechen wolle ward koenig unentschlossen erinnerte recht wol prinz wilden thieren vorgeworfen worden obschon bekennen wollte hielt rath mannen ueberlegte thun sei wusste hilfe gefahr beschluss fiel dahin aus koenig aeltesten sohn schicken solle juengsten schicken koenne gesandten wurden bothschaft koenigstochter abgefertiget prinz venius folgenden tag kommen werde frueh morgens liess prinzessin goldene decken breiten setzte kleinen sohn schiffsbruecke koenigssohn empfangen weile kam prinz stadt geritten schiffe begeben sah praechtige decken wege ausgebreitet waren konnte genug all reichthum wundern hielt seite an zelter kostbare stoffe trete kam schiffsbruecke herab koenigstochter umgeben ganzen mannschaft thron sass kleine knabe vorsichtig einherschreiten sah rief eifer »dies vater« apfel blieb hand knaben frueher musste prinz wenig ehren unverrichteter sache heimkehren prinzessin liess verkuendigen hinnen fahren wolle rechten prinzen venins gefunden haette,0
