quelle,index_string,inhalt,index_binar
zyx_cr_rus_deu_1,a551:N:N,iwan zarewitsch kam freie feld zerrte gaul zagel haengte haut nagel hier habt ihr kraehen elstern gott mittagessen beschert bruellte tier wald pfiff drache ross kommt gerannt feuchte mutter erde zittert maule loht flamme nuestern spruehen funken ohren wallen qualm dampf saeulen hintern fallen feueraepfel iwan zarewitsch nahm treues ross beim zuegel streichelte es haette knabe drei jahren sitzen koennen haett reiten vermocht ging iwan zarewitsch grossen tiefen keller grossvaeterchen geschenkt hatte ass trank satt waehlte schoensten betressten zaum tscherkessischen sattel legte wackeres ross zog gurte an nahm scharfes schwert sass ritt freie feld,0
zyx_cr_rus_deu_1,a551:N:N,iwan zarewitsch kam freie feld zerrte gaul zagel haengte haut nagel hier habt ihr kraehen elstern gott mittagessen beschert bruellte tier wald pfiff drache ross kommt gerannt feuchte mutter erde zittert maule loht flamme nuestern spruehen funken ohren wallen qualm dampf saeulen hintern fallen feueraepfel iwan zarewitsch nahm treues ross beim zuegel streichelte es haette knabe drei jahren sitzen koennen haett reiten vermocht ging iwan zarewitsch grossen tiefen keller grossvaeterchen geschenkt hatte ass trank satt waehlte schoensten betressten zaum tscherkessischen sattel legte wackeres ross zog gurte an nahm scharfes schwert sass ritt freie feld,0
zyx_cr_rus_deu_1,a551:Ff:Handlungsanweisung_Wegweisung_mit_Optionen,dahinritt kam saeule saeule stand geschrieben wer rechten reitet satt ross bleibt hungrig wer linken reitet ross satt bleibt hungrig wer mittleren reitet tod erleiden fing junge held iwan zarewitsch weinen dachte sich nicht ehre ruhm traegt wackeren burschen ein reitet dorthin tod erleiden muss sprengte maechtigen saetzen freie feld trieb gutes ross an fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin,0
zyx_cr_rus_deu_1,a551:h:Wegweisung_mit_Optionen_nachgehen,dahinritt kam saeule saeule stand geschrieben wer rechten reitet satt ross bleibt hungrig wer linken reitet ross satt bleibt hungrig wer mittleren reitet tod erleiden fing junge held iwan zarewitsch weinen dachte sich nicht ehre ruhm traegt wackeren burschen ein reitet dorthin tod erleiden muss sprengte maechtigen saetzen freie feld trieb gutes ross an fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin,0
zyx_cr_rus_deu_1,a551:N:N,dahinritt kam saeule saeule stand geschrieben wer rechten reitet satt ross bleibt hungrig wer linken reitet ross satt bleibt hungrig wer mittleren reitet tod erleiden fing junge held iwan zarewitsch weinen dachte sich nicht ehre ruhm traegt wackeren burschen ein reitet dorthin tod erleiden muss sprengte maechtigen saetzen freie feld trieb gutes ross an fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin,0
zyx_cr_rus_deu_1,a551:N:N,dahinritt kam saeule saeule stand geschrieben wer rechten reitet satt ross bleibt hungrig wer linken reitet ross satt bleibt hungrig wer mittleren reitet tod erleiden fing junge held iwan zarewitsch weinen dachte sich nicht ehre ruhm traegt wackeren burschen ein reitet dorthin tod erleiden muss sprengte maechtigen saetzen freie feld trieb gutes ross an fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin,0
zyx_cr_rus_deu_1,a551:N:N,dahinritt kam saeule saeule stand geschrieben wer rechten reitet satt ross bleibt hungrig wer linken reitet ross satt bleibt hungrig wer mittleren reitet tod erleiden fing junge held iwan zarewitsch weinen dachte sich nicht ehre ruhm traegt wackeren burschen ein reitet dorthin tod erleiden muss sprengte maechtigen saetzen freie feld trieb gutes ross an fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin,0
zyx_cr_rus_deu_1,a551:F:Gastgeberschaft_sichern,kam gruene wiesen erblickte haeuschen spindelfuessen ruecken abgekehrt stirne zugekehrt kuehne bursch sprang treuen ross hinunter rief will ja ewig bleiben nacht verweilen geh hinein komm schon heraus junge held ging hinein haus schlug kreuz wies geschrieben steht verbeugte sich brauch ist sass altes muetterchen nase ruehrt ofen augen huetet gaense felde haenden spinnt seidenfaeden pfui pfui pfui bisher schwarze rabe russenknochen hierhergetragen kommt russe augen ists kindchen reitest willen wider willen sprang kuehne juengling alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest alte helden erst lange ausfragen essen trank geben alte deckte tisch speiste traenkte zarensohn bereitete lager fragte ihn reitest willen wider willen antwortete mit willen dreimal mehr wider willen drei brueder erste ritt brachte kupferne schlange kupferberg heim zar warf bruder gefaengnis zweite fortgeritten weiss ihm musste dienst nehmen blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten zeit  leg nieder schlaf kindchen morgen weise tag bringt gewinn morgen weckte alte kuehnen juengling gab speise trank eigenes gutes ross fuehrte hinaus sprach ihm meine aeltere schwester wohnt weiterhin weiss sache,0
zyx_cr_rus_deu_1,a551:Hh:Überweisung_an_anderen_Stifter_oder_Helfer,kam gruene wiesen erblickte haeuschen spindelfuessen ruecken abgekehrt stirne zugekehrt kuehne bursch sprang treuen ross hinunter rief will ja ewig bleiben nacht verweilen geh hinein komm schon heraus junge held ging hinein haus schlug kreuz wies geschrieben steht verbeugte sich brauch ist sass altes muetterchen nase ruehrt ofen augen huetet gaense felde haenden spinnt seidenfaeden pfui pfui pfui bisher schwarze rabe russenknochen hierhergetragen kommt russe augen ists kindchen reitest willen wider willen sprang kuehne juengling alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest alte helden erst lange ausfragen essen trank geben alte deckte tisch speiste traenkte zarensohn bereitete lager fragte ihn reitest willen wider willen antwortete mit willen dreimal mehr wider willen drei brueder erste ritt brachte kupferne schlange kupferberg heim zar warf bruder gefaengnis zweite fortgeritten weiss ihm musste dienst nehmen blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten zeit  leg nieder schlaf kindchen morgen weise tag bringt gewinn morgen weckte alte kuehnen juengling gab speise trank eigenes gutes ross fuehrte hinaus sprach ihm meine aeltere schwester wohnt weiterhin weiss sache,0
zyx_cr_rus_deu_1,a551:H:Reittier_erhalten,kam gruene wiesen erblickte haeuschen spindelfuessen ruecken abgekehrt stirne zugekehrt kuehne bursch sprang treuen ross hinunter rief will ja ewig bleiben nacht verweilen geh hinein komm schon heraus junge held ging hinein haus schlug kreuz wies geschrieben steht verbeugte sich brauch ist sass altes muetterchen nase ruehrt ofen augen huetet gaense felde haenden spinnt seidenfaeden pfui pfui pfui bisher schwarze rabe russenknochen hierhergetragen kommt russe augen ists kindchen reitest willen wider willen sprang kuehne juengling alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest alte helden erst lange ausfragen essen trank geben alte deckte tisch speiste traenkte zarensohn bereitete lager fragte ihn reitest willen wider willen antwortete mit willen dreimal mehr wider willen drei brueder erste ritt brachte kupferne schlange kupferberg heim zar warf bruder gefaengnis zweite fortgeritten weiss ihm musste dienst nehmen blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten zeit  leg nieder schlaf kindchen morgen weise tag bringt gewinn morgen weckte alte kuehnen juengling gab speise trank eigenes gutes ross fuehrte hinaus sprach ihm meine aeltere schwester wohnt weiterhin weiss sache,0
zyx_cr_rus_deu_1,a551:N:N,kam gruene wiesen erblickte haeuschen spindelfuessen ruecken abgekehrt stirne zugekehrt kuehne bursch sprang treuen ross hinunter rief will ja ewig bleiben nacht verweilen geh hinein komm schon heraus junge held ging hinein haus schlug kreuz wies geschrieben steht verbeugte sich brauch ist sass altes muetterchen nase ruehrt ofen augen huetet gaense felde haenden spinnt seidenfaeden pfui pfui pfui bisher schwarze rabe russenknochen hierhergetragen kommt russe augen ists kindchen reitest willen wider willen sprang kuehne juengling alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest alte helden erst lange ausfragen essen trank geben alte deckte tisch speiste traenkte zarensohn bereitete lager fragte ihn reitest willen wider willen antwortete mit willen dreimal mehr wider willen drei brueder erste ritt brachte kupferne schlange kupferberg heim zar warf bruder gefaengnis zweite fortgeritten weiss ihm musste dienst nehmen blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten zeit  leg nieder schlaf kindchen morgen weise tag bringt gewinn morgen weckte alte kuehnen juengling gab speise trank eigenes gutes ross fuehrte hinaus sprach ihm meine aeltere schwester wohnt weiterhin weiss sache,0
zyx_cr_rus_deu_1,a551:N:N,kam gruene wiesen erblickte haeuschen spindelfuessen ruecken abgekehrt stirne zugekehrt kuehne bursch sprang treuen ross hinunter rief will ja ewig bleiben nacht verweilen geh hinein komm schon heraus junge held ging hinein haus schlug kreuz wies geschrieben steht verbeugte sich brauch ist sass altes muetterchen nase ruehrt ofen augen huetet gaense felde haenden spinnt seidenfaeden pfui pfui pfui bisher schwarze rabe russenknochen hierhergetragen kommt russe augen ists kindchen reitest willen wider willen sprang kuehne juengling alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest alte helden erst lange ausfragen essen trank geben alte deckte tisch speiste traenkte zarensohn bereitete lager fragte ihn reitest willen wider willen antwortete mit willen dreimal mehr wider willen drei brueder erste ritt brachte kupferne schlange kupferberg heim zar warf bruder gefaengnis zweite fortgeritten weiss ihm musste dienst nehmen blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten zeit  leg nieder schlaf kindchen morgen weise tag bringt gewinn morgen weckte alte kuehnen juengling gab speise trank eigenes gutes ross fuehrte hinaus sprach ihm meine aeltere schwester wohnt weiterhin weiss sache,0
zyx_cr_rus_deu_1,a551:F:Gastgeberschaft_sichern,ritt kuehne bursch freie feld berg berg huegel huegel sprang saetzen trieb ross fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag neigte abend sah haeuschen felde stehn auerochsen bein spindelfuessen huettchen steh still ja ewig bleiben nacht verweilen geh hinein komm schon heraus haeuschen stand still ruecken abgekehrt stirne zugekehrt junge held sprang ab treuen ross ging hinein haus sass weib aelter schwester spann seidenfaeden ruehrte nase ofen huetete augen gaense felde sagte bisher schwarze rabe russenknochen hierhergetragen russische zar durchgeritten kommt russe augen ists kindchen reitest willen wider willen iwan zarewitsch aber zarensohn muede hungrig ward zornig sprang alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest helden erst lange ausfragen essen trank geben schlaf federn legen alte speiste traenkte ihn legte ruh fing fragen kindchen reitest willen wider willen  ach grossmuetterchen antwortete er zweimal mehr wider willen vaeterchen befahl mir blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen weise tag bringt gewinn morgen klueger abend kindchen morgen ichs sagen alte weckte morgen frueh gab speise trank eigenes wackeres ross behielt sich geleitete freie feld,0
zyx_cr_rus_deu_1,a551:Hh:Überweisung_an_anderen_Stifter_oder_Helfer,ritt kuehne bursch freie feld berg berg huegel huegel sprang saetzen trieb ross fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag neigte abend sah haeuschen felde stehn auerochsen bein spindelfuessen huettchen steh still ja ewig bleiben nacht verweilen geh hinein komm schon heraus haeuschen stand still ruecken abgekehrt stirne zugekehrt junge held sprang ab treuen ross ging hinein haus sass weib aelter schwester spann seidenfaeden ruehrte nase ofen huetete augen gaense felde sagte bisher schwarze rabe russenknochen hierhergetragen russische zar durchgeritten kommt russe augen ists kindchen reitest willen wider willen iwan zarewitsch aber zarensohn muede hungrig ward zornig sprang alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest helden erst lange ausfragen essen trank geben schlaf federn legen alte speiste traenkte ihn legte ruh fing fragen kindchen reitest willen wider willen  ach grossmuetterchen antwortete er zweimal mehr wider willen vaeterchen befahl mir blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen weise tag bringt gewinn morgen klueger abend kindchen morgen ichs sagen alte weckte morgen frueh gab speise trank eigenes wackeres ross behielt sich geleitete freie feld,0
zyx_cr_rus_deu_1,a551:H:Reittier_erhalten,ritt kuehne bursch freie feld berg berg huegel huegel sprang saetzen trieb ross fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag neigte abend sah haeuschen felde stehn auerochsen bein spindelfuessen huettchen steh still ja ewig bleiben nacht verweilen geh hinein komm schon heraus haeuschen stand still ruecken abgekehrt stirne zugekehrt junge held sprang ab treuen ross ging hinein haus sass weib aelter schwester spann seidenfaeden ruehrte nase ofen huetete augen gaense felde sagte bisher schwarze rabe russenknochen hierhergetragen russische zar durchgeritten kommt russe augen ists kindchen reitest willen wider willen iwan zarewitsch aber zarensohn muede hungrig ward zornig sprang alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest helden erst lange ausfragen essen trank geben schlaf federn legen alte speiste traenkte ihn legte ruh fing fragen kindchen reitest willen wider willen  ach grossmuetterchen antwortete er zweimal mehr wider willen vaeterchen befahl mir blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen weise tag bringt gewinn morgen klueger abend kindchen morgen ichs sagen alte weckte morgen frueh gab speise trank eigenes wackeres ross behielt sich geleitete freie feld,0
zyx_cr_rus_deu_1,a551:N:N,ritt kuehne bursch freie feld berg berg huegel huegel sprang saetzen trieb ross fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag neigte abend sah haeuschen felde stehn auerochsen bein spindelfuessen huettchen steh still ja ewig bleiben nacht verweilen geh hinein komm schon heraus haeuschen stand still ruecken abgekehrt stirne zugekehrt junge held sprang ab treuen ross ging hinein haus sass weib aelter schwester spann seidenfaeden ruehrte nase ofen huetete augen gaense felde sagte bisher schwarze rabe russenknochen hierhergetragen russische zar durchgeritten kommt russe augen ists kindchen reitest willen wider willen iwan zarewitsch aber zarensohn muede hungrig ward zornig sprang alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest helden erst lange ausfragen essen trank geben schlaf federn legen alte speiste traenkte ihn legte ruh fing fragen kindchen reitest willen wider willen  ach grossmuetterchen antwortete er zweimal mehr wider willen vaeterchen befahl mir blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen weise tag bringt gewinn morgen klueger abend kindchen morgen ichs sagen alte weckte morgen frueh gab speise trank eigenes wackeres ross behielt sich geleitete freie feld,0
zyx_cr_rus_deu_1,a551:N:N,ritt kuehne bursch freie feld berg berg huegel huegel sprang saetzen trieb ross fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag neigte abend sah haeuschen felde stehn auerochsen bein spindelfuessen huettchen steh still ja ewig bleiben nacht verweilen geh hinein komm schon heraus haeuschen stand still ruecken abgekehrt stirne zugekehrt junge held sprang ab treuen ross ging hinein haus sass weib aelter schwester spann seidenfaeden ruehrte nase ofen huetete augen gaense felde sagte bisher schwarze rabe russenknochen hierhergetragen russische zar durchgeritten kommt russe augen ists kindchen reitest willen wider willen iwan zarewitsch aber zarensohn muede hungrig ward zornig sprang alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand solltest helden erst lange ausfragen essen trank geben schlaf federn legen alte speiste traenkte ihn legte ruh fing fragen kindchen reitest willen wider willen  ach grossmuetterchen antwortete er zweimal mehr wider willen vaeterchen befahl mir blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen weise tag bringt gewinn morgen klueger abend kindchen morgen ichs sagen alte weckte morgen frueh gab speise trank eigenes wackeres ross behielt sich geleitete freie feld,0
zyx_cr_rus_deu_1,a551:H:Handlungsanweisung_Seltener_Gegenstand_ergreifen,kuehne bursch sprengte davon trieb ross berg berg huegel huegel fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag nahm ab sonne neigte gen abend sah gruenen wiesen haeuschen stehn huettchen steh still auerochsen bein spindelfuessen ja ewig bleiben nacht verweilen geh hinein komm schon heraus ritt treuen ross treppe heran sprang ab ging hinein haus sass altes riesengrosses weib spann seidenstraehne ruehrte nase ofen huetete augen gaense feld fragte wie ists kindchen reitest willen wider willen sprang iwan zarewitsch alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand alte eilig speiste traenkte legte ruh fing fragen ach grossmuetterchen heldentaten sagen drei brueder erste fjodor zarewitsch zar liess fort blumen brechen spuren suchen kam kupferberg brachte kupferne schlange heim darob ward vaeterchen zornig warf gefaengnis zweite bruder mitrij zarewitsch zar sandte aus verschwunden zurueckgekehrt abermals liess vaeterchen ruf ergehn musste vortreten vaeterchen verneigen fortreiten blumen brechen spuren suchen sagte mir wie willst du iwan hinausreiten brueder tuechtiger du ofen magst sitzen helden spielen aelter heimgekehrt musst ich grossmuetterchen vortreten vaeterchen segen bitten gibst segen erlaubnis reit ich gibst segen erlaubnis nicht reit auch ward jedoch zar froh darueber liess ziehen ritt hinaus aufs freie feld blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen kindchen weise tag bringt gewinn morgen klueger abend morgen ichs sagen alte weckte morgen frueh gab eigenes treues ross fuehrte belehrte ihn du wirst kindchen gerade mittagszeit reich sonne kommen herrscht jungfrau zar heisst marja schoene langen zopf neun saeulen steht bett schlaeft lager mittagszeit beeil spring geradeswegs mauer stadt garten steht junger apfelbaum wasser lebens todes seinetwillen vater hingeritten fuelle zwei glaeser wasser lebens todes versuche zuvor kraft zerreiss jungen raben rechten hand wasser lebens linken todes,0
zyx_cr_rus_deu_1,a551:H:Handlungsanweisung_Richtiges_auswählen,kuehne bursch sprengte davon trieb ross berg berg huegel huegel fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag nahm ab sonne neigte gen abend sah gruenen wiesen haeuschen stehn huettchen steh still auerochsen bein spindelfuessen ja ewig bleiben nacht verweilen geh hinein komm schon heraus ritt treuen ross treppe heran sprang ab ging hinein haus sass altes riesengrosses weib spann seidenstraehne ruehrte nase ofen huetete augen gaense feld fragte wie ists kindchen reitest willen wider willen sprang iwan zarewitsch alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand alte eilig speiste traenkte legte ruh fing fragen ach grossmuetterchen heldentaten sagen drei brueder erste fjodor zarewitsch zar liess fort blumen brechen spuren suchen kam kupferberg brachte kupferne schlange heim darob ward vaeterchen zornig warf gefaengnis zweite bruder mitrij zarewitsch zar sandte aus verschwunden zurueckgekehrt abermals liess vaeterchen ruf ergehn musste vortreten vaeterchen verneigen fortreiten blumen brechen spuren suchen sagte mir wie willst du iwan hinausreiten brueder tuechtiger du ofen magst sitzen helden spielen aelter heimgekehrt musst ich grossmuetterchen vortreten vaeterchen segen bitten gibst segen erlaubnis reit ich gibst segen erlaubnis nicht reit auch ward jedoch zar froh darueber liess ziehen ritt hinaus aufs freie feld blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen kindchen weise tag bringt gewinn morgen klueger abend morgen ichs sagen alte weckte morgen frueh gab eigenes treues ross fuehrte belehrte ihn du wirst kindchen gerade mittagszeit reich sonne kommen herrscht jungfrau zar heisst marja schoene langen zopf neun saeulen steht bett schlaeft lager mittagszeit beeil spring geradeswegs mauer stadt garten steht junger apfelbaum wasser lebens todes seinetwillen vater hingeritten fuelle zwei glaeser wasser lebens todes versuche zuvor kraft zerreiss jungen raben rechten hand wasser lebens linken todes,0
zyx_cr_rus_deu_1,a551:N:N,kuehne bursch sprengte davon trieb ross berg berg huegel huegel fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag nahm ab sonne neigte gen abend sah gruenen wiesen haeuschen stehn huettchen steh still auerochsen bein spindelfuessen ja ewig bleiben nacht verweilen geh hinein komm schon heraus ritt treuen ross treppe heran sprang ab ging hinein haus sass altes riesengrosses weib spann seidenstraehne ruehrte nase ofen huetete augen gaense feld fragte wie ists kindchen reitest willen wider willen sprang iwan zarewitsch alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand alte eilig speiste traenkte legte ruh fing fragen ach grossmuetterchen heldentaten sagen drei brueder erste fjodor zarewitsch zar liess fort blumen brechen spuren suchen kam kupferberg brachte kupferne schlange heim darob ward vaeterchen zornig warf gefaengnis zweite bruder mitrij zarewitsch zar sandte aus verschwunden zurueckgekehrt abermals liess vaeterchen ruf ergehn musste vortreten vaeterchen verneigen fortreiten blumen brechen spuren suchen sagte mir wie willst du iwan hinausreiten brueder tuechtiger du ofen magst sitzen helden spielen aelter heimgekehrt musst ich grossmuetterchen vortreten vaeterchen segen bitten gibst segen erlaubnis reit ich gibst segen erlaubnis nicht reit auch ward jedoch zar froh darueber liess ziehen ritt hinaus aufs freie feld blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen kindchen weise tag bringt gewinn morgen klueger abend morgen ichs sagen alte weckte morgen frueh gab eigenes treues ross fuehrte belehrte ihn du wirst kindchen gerade mittagszeit reich sonne kommen herrscht jungfrau zar heisst marja schoene langen zopf neun saeulen steht bett schlaeft lager mittagszeit beeil spring geradeswegs mauer stadt garten steht junger apfelbaum wasser lebens todes seinetwillen vater hingeritten fuelle zwei glaeser wasser lebens todes versuche zuvor kraft zerreiss jungen raben rechten hand wasser lebens linken todes,0
zyx_cr_rus_deu_1,a551:N:N,kuehne bursch sprengte davon trieb ross berg berg huegel huegel fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag nahm ab sonne neigte gen abend sah gruenen wiesen haeuschen stehn huettchen steh still auerochsen bein spindelfuessen ja ewig bleiben nacht verweilen geh hinein komm schon heraus ritt treuen ross treppe heran sprang ab ging hinein haus sass altes riesengrosses weib spann seidenstraehne ruehrte nase ofen huetete augen gaense feld fragte wie ists kindchen reitest willen wider willen sprang iwan zarewitsch alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand alte eilig speiste traenkte legte ruh fing fragen ach grossmuetterchen heldentaten sagen drei brueder erste fjodor zarewitsch zar liess fort blumen brechen spuren suchen kam kupferberg brachte kupferne schlange heim darob ward vaeterchen zornig warf gefaengnis zweite bruder mitrij zarewitsch zar sandte aus verschwunden zurueckgekehrt abermals liess vaeterchen ruf ergehn musste vortreten vaeterchen verneigen fortreiten blumen brechen spuren suchen sagte mir wie willst du iwan hinausreiten brueder tuechtiger du ofen magst sitzen helden spielen aelter heimgekehrt musst ich grossmuetterchen vortreten vaeterchen segen bitten gibst segen erlaubnis reit ich gibst segen erlaubnis nicht reit auch ward jedoch zar froh darueber liess ziehen ritt hinaus aufs freie feld blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen kindchen weise tag bringt gewinn morgen klueger abend morgen ichs sagen alte weckte morgen frueh gab eigenes treues ross fuehrte belehrte ihn du wirst kindchen gerade mittagszeit reich sonne kommen herrscht jungfrau zar heisst marja schoene langen zopf neun saeulen steht bett schlaeft lager mittagszeit beeil spring geradeswegs mauer stadt garten steht junger apfelbaum wasser lebens todes seinetwillen vater hingeritten fuelle zwei glaeser wasser lebens todes versuche zuvor kraft zerreiss jungen raben rechten hand wasser lebens linken todes,0
zyx_cr_rus_deu_1,a551:N:N,kuehne bursch sprengte davon trieb ross berg berg huegel huegel fluesse seen blieben hufen maehne flatterte weitem bogen schwanz fegte erde hin kam gruene wiesen tag nahm ab sonne neigte gen abend sah gruenen wiesen haeuschen stehn huettchen steh still auerochsen bein spindelfuessen ja ewig bleiben nacht verweilen geh hinein komm schon heraus ritt treuen ross treppe heran sprang ab ging hinein haus sass altes riesengrosses weib spann seidenstraehne ruehrte nase ofen huetete augen gaense feld fragte wie ists kindchen reitest willen wider willen sprang iwan zarewitsch alte los rief ich hau ohren noch arsch ofenloch grind zerschlag hand fliegt arsch sand alte eilig speiste traenkte legte ruh fing fragen ach grossmuetterchen heldentaten sagen drei brueder erste fjodor zarewitsch zar liess fort blumen brechen spuren suchen kam kupferberg brachte kupferne schlange heim darob ward vaeterchen zornig warf gefaengnis zweite bruder mitrij zarewitsch zar sandte aus verschwunden zurueckgekehrt abermals liess vaeterchen ruf ergehn musste vortreten vaeterchen verneigen fortreiten blumen brechen spuren suchen sagte mir wie willst du iwan hinausreiten brueder tuechtiger du ofen magst sitzen helden spielen aelter heimgekehrt musst ich grossmuetterchen vortreten vaeterchen segen bitten gibst segen erlaubnis reit ich gibst segen erlaubnis nicht reit auch ward jedoch zar froh darueber liess ziehen ritt hinaus aufs freie feld blumen brechen spuren suchen sag an grossmuetterchen vaeterchen weit geritten nicht  der morgen kindchen weise tag bringt gewinn morgen klueger abend morgen ichs sagen alte weckte morgen frueh gab eigenes treues ross fuehrte belehrte ihn du wirst kindchen gerade mittagszeit reich sonne kommen herrscht jungfrau zar heisst marja schoene langen zopf neun saeulen steht bett schlaeft lager mittagszeit beeil spring geradeswegs mauer stadt garten steht junger apfelbaum wasser lebens todes seinetwillen vater hingeritten fuelle zwei glaeser wasser lebens todes versuche zuvor kraft zerreiss jungen raben rechten hand wasser lebens linken todes,0
zyx_cr_rus_deu_1,a551:H:Richtiges_auswählen,iwan zarewitsch kam reich sonne trat garten ein fing jungen raben zerriss ihn besprengte todeswasser wuchs koerper zusammen lebenswasser besprengte ihn flog rabe davon junge held gemaecher eintreten sehen mittagszeit jungfrau zar schlaeft marja schoene langen zopf wanderte gemaecher zimmer jungfrauen schliefen lager gelangte gemach jungfrau marja schoenen langen zopf jungfrau massen schoen zog atem ein schlossen tueren stiess atem aus oeffneten sich was ehre dachte junge held herzen ich jungfrau ross traenken schoenen sah hemd koerper koerper mark entflammte tun lust jungfrau merkte dem sinn hatte legte tat willen danach ging still leise gemaechern hinaus kam weiten hof stand ross ermattet fuehrte quell begoss oben unten frischem wasser sammelte verjuengende aepfel auf legte felleisen schoepfte wasser lebens todes glaeser ritt fort reich schnell konnte,0
zyx_cr_rus_deu_1,a551:F:Markieren,iwan zarewitsch kam reich sonne trat garten ein fing jungen raben zerriss ihn besprengte todeswasser wuchs koerper zusammen lebenswasser besprengte ihn flog rabe davon junge held gemaecher eintreten sehen mittagszeit jungfrau zar schlaeft marja schoene langen zopf wanderte gemaecher zimmer jungfrauen schliefen lager gelangte gemach jungfrau marja schoenen langen zopf jungfrau massen schoen zog atem ein schlossen tueren stiess atem aus oeffneten sich was ehre dachte junge held herzen ich jungfrau ross traenken schoenen sah hemd koerper koerper mark entflammte tun lust jungfrau merkte dem sinn hatte legte tat willen danach ging still leise gemaechern hinaus kam weiten hof stand ross ermattet fuehrte quell begoss oben unten frischem wasser sammelte verjuengende aepfel auf legte felleisen schoepfte wasser lebens todes glaeser ritt fort reich schnell konnte,0
zyx_cr_rus_deu_1,a551:H:Seltener_Gegenstand_ergreifen,iwan zarewitsch kam reich sonne trat garten ein fing jungen raben zerriss ihn besprengte todeswasser wuchs koerper zusammen lebenswasser besprengte ihn flog rabe davon junge held gemaecher eintreten sehen mittagszeit jungfrau zar schlaeft marja schoene langen zopf wanderte gemaecher zimmer jungfrauen schliefen lager gelangte gemach jungfrau marja schoenen langen zopf jungfrau massen schoen zog atem ein schlossen tueren stiess atem aus oeffneten sich was ehre dachte junge held herzen ich jungfrau ross traenken schoenen sah hemd koerper koerper mark entflammte tun lust jungfrau merkte dem sinn hatte legte tat willen danach ging still leise gemaechern hinaus kam weiten hof stand ross ermattet fuehrte quell begoss oben unten frischem wasser sammelte verjuengende aepfel auf legte felleisen schoepfte wasser lebens todes glaeser ritt fort reich schnell konnte,0
